danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.711,0.68,11,-10.764,1,0.0314,0.144,0.00752,0.125,0.966,137.196,audio_features,0IOqFW7SYr9ZOAqfFDZ00Q,spotify:track:0IOqFW7SYr9ZOAqfFDZ00Q,https://api.spotify.com/v1/tracks/0IOqFW7SYr9ZOAqfFDZ00Q,https://api.spotify.com/v1/audio-analysis/0IOqFW7SYr9ZOAqfFDZ00Q,250493,4
0.466,0.541,2,-7.687,1,0.0447,0.825,0.00304,0.0903,0.436,201.295,audio_features,3AVLsBieDGotYuo5RPEL64,spotify:track:3AVLsBieDGotYuo5RPEL64,https://api.spotify.com/v1/tracks/3AVLsBieDGotYuo5RPEL64,https://api.spotify.com/v1/audio-analysis/3AVLsBieDGotYuo5RPEL64,279300,4
0.648,0.637,4,-11.576,1,0.0267,0.548,0,0.314,0.683,124.921,audio_features,5pNSpufIzPzBiNtEAwEPS0,spotify:track:5pNSpufIzPzBiNtEAwEPS0,https://api.spotify.com/v1/tracks/5pNSpufIzPzBiNtEAwEPS0,https://api.spotify.com/v1/audio-analysis/5pNSpufIzPzBiNtEAwEPS0,250493,4
0.493,0.326,6,-12.526,1,0.0285,0.791,0,0.118,0.145,135.764,audio_features,2DSGj9K01xNokZ0ssYV2g6,spotify:track:2DSGj9K01xNokZ0ssYV2g6,https://api.spotify.com/v1/tracks/2DSGj9K01xNokZ0ssYV2g6,https://api.spotify.com/v1/audio-analysis/2DSGj9K01xNokZ0ssYV2g6,293333,4
0.69,0.841,6,-6.537,1,0.0289,0.374,0.000537,0.0995,0.906,123.835,audio_features,4ikYf6umcd6NGL0P5bb816,spotify:track:4ikYf6umcd6NGL0P5bb816,https://api.spotify.com/v1/tracks/4ikYf6umcd6NGL0P5bb816,https://api.spotify.com/v1/audio-analysis/4ikYf6umcd6NGL0P5bb816,307240,4
0.671,0.757,7,-9.352,1,0.0262,0.0191,0,0.307,0.796,116.315,audio_features,695TUXYoW9nxB5CSKv3aU3,spotify:track:695TUXYoW9nxB5CSKv3aU3,https://api.spotify.com/v1/tracks/695TUXYoW9nxB5CSKv3aU3,https://api.spotify.com/v1/audio-analysis/695TUXYoW9nxB5CSKv3aU3,301267,4
0.676,0.856,4,-6.016,1,0.0306,0.0605,0,0.117,0.601,124.857,audio_features,0WyQzeO98cgIDJpXAWH2p7,spotify:track:0WyQzeO98cgIDJpXAWH2p7,https://api.spotify.com/v1/tracks/0WyQzeO98cgIDJpXAWH2p7,https://api.spotify.com/v1/audio-analysis/0WyQzeO98cgIDJpXAWH2p7,245011,4
0.395,0.424,9,-6.581,1,0.0284,0.952,0.0052,0.0701,0.322,83.939,audio_features,66YLc8VbZSm4FH9uauxlrs,spotify:track:66YLc8VbZSm4FH9uauxlrs,https://api.spotify.com/v1/tracks/66YLc8VbZSm4FH9uauxlrs,https://api.spotify.com/v1/audio-analysis/66YLc8VbZSm4FH9uauxlrs,201222,4
0.65,0.92,10,-4.14,0,0.11,0.0875,0.000101,0.0354,0.859,103.676,audio_features,3TMfmb8lMadlb9yNO8Xh5X,spotify:track:3TMfmb8lMadlb9yNO8Xh5X,https://api.spotify.com/v1/tracks/3TMfmb8lMadlb9yNO8Xh5X,https://api.spotify.com/v1/audio-analysis/3TMfmb8lMadlb9yNO8Xh5X,416133,4
0.662,0.762,11,-9.624,0,0.0451,0.181,6.77e-05,0.787,0.739,113.771,audio_features,2578IJQomygtSeCsXCZFqE,spotify:track:2578IJQomygtSeCsXCZFqE,https://api.spotify.com/v1/tracks/2578IJQomygtSeCsXCZFqE,https://api.spotify.com/v1/audio-analysis/2578IJQomygtSeCsXCZFqE,295587,4
0.196,0.3,3,-7.619,1,0.0331,0.941,3.54e-05,0.238,0.125,78.774,audio_features,5YaftqJ1yV7Xgcf63gwrba,spotify:track:5YaftqJ1yV7Xgcf63gwrba,https://api.spotify.com/v1/tracks/5YaftqJ1yV7Xgcf63gwrba,https://api.spotify.com/v1/audio-analysis/5YaftqJ1yV7Xgcf63gwrba,302133,4
0.564,0.79,0,-5.3,1,0.0275,0.382,0,0.219,0.666,105.871,audio_features,5XhqWow7MNpWsXRsg1mUl5,spotify:track:5XhqWow7MNpWsXRsg1mUl5,https://api.spotify.com/v1/tracks/5XhqWow7MNpWsXRsg1mUl5,https://api.spotify.com/v1/audio-analysis/5XhqWow7MNpWsXRsg1mUl5,284933,4
0.587,0.855,7,-5.486,1,0.0349,0.109,1.65e-06,0.137,0.597,116.968,audio_features,4RBDca51dVTUvt0y6Up2iE,spotify:track:4RBDca51dVTUvt0y6Up2iE,https://api.spotify.com/v1/tracks/4RBDca51dVTUvt0y6Up2iE,https://api.spotify.com/v1/audio-analysis/4RBDca51dVTUvt0y6Up2iE,313133,4
0.665,0.746,3,-8.116,1,0.031,0.518,0.0238,0.122,0.648,113.009,audio_features,0Psion6pHBEw7mYOT4yLPj,spotify:track:0Psion6pHBEw7mYOT4yLPj,https://api.spotify.com/v1/tracks/0Psion6pHBEw7mYOT4yLPj,https://api.spotify.com/v1/audio-analysis/0Psion6pHBEw7mYOT4yLPj,235680,4
0.723,0.81,1,-6.682,0,0.0248,0.491,0,0.353,0.889,105.048,audio_features,5jl6FRMXJtAauPhVrqMLYZ,spotify:track:5jl6FRMXJtAauPhVrqMLYZ,https://api.spotify.com/v1/tracks/5jl6FRMXJtAauPhVrqMLYZ,https://api.spotify.com/v1/audio-analysis/5jl6FRMXJtAauPhVrqMLYZ,273400,4
0.718,0.818,0,-3.67,1,0.0315,0.433,0,0.268,0.958,119.073,audio_features,0a8J4Ep9K0U8SNDNmYLl6k,spotify:track:0a8J4Ep9K0U8SNDNmYLl6k,https://api.spotify.com/v1/tracks/0a8J4Ep9K0U8SNDNmYLl6k,https://api.spotify.com/v1/audio-analysis/0a8J4Ep9K0U8SNDNmYLl6k,322787,4
0.703,0.857,10,-9.012,0,0.0558,0.209,3.55e-06,0.0829,0.909,145.639,audio_features,4oeC2Y1PdJMQY0eTJJPppq,spotify:track:4oeC2Y1PdJMQY0eTJJPppq,https://api.spotify.com/v1/tracks/4oeC2Y1PdJMQY0eTJJPppq,https://api.spotify.com/v1/audio-analysis/4oeC2Y1PdJMQY0eTJJPppq,175693,4
0.728,0.661,0,-10.482,0,0.0275,0.0226,2.24e-06,0.157,0.888,125.041,audio_features,7iunyO2biewHVCt7ofOrtq,spotify:track:7iunyO2biewHVCt7ofOrtq,https://api.spotify.com/v1/tracks/7iunyO2biewHVCt7ofOrtq,https://api.spotify.com/v1/audio-analysis/7iunyO2biewHVCt7ofOrtq,283507,4
0.664,0.375,9,-10.536,1,0.027,0.835,0,0.159,0.374,115.784,audio_features,2FLUvhhZm6i54LtIg4xv5K,spotify:track:2FLUvhhZm6i54LtIg4xv5K,https://api.spotify.com/v1/tracks/2FLUvhhZm6i54LtIg4xv5K,https://api.spotify.com/v1/audio-analysis/2FLUvhhZm6i54LtIg4xv5K,310373,3
0.661,0.658,0,-10.075,1,0.031,0.117,0,0.0759,0.71,120.811,audio_features,7uJDZcHGN0RIvhqIInXWvg,spotify:track:7uJDZcHGN0RIvhqIInXWvg,https://api.spotify.com/v1/tracks/7uJDZcHGN0RIvhqIInXWvg,https://api.spotify.com/v1/audio-analysis/7uJDZcHGN0RIvhqIInXWvg,282067,4
0.576,0.968,2,-3.216,1,0.091,0.244,0,0.469,0.577,117.999,audio_features,0BUVkKVwc3R7MDMM2HHb22,spotify:track:0BUVkKVwc3R7MDMM2HHb22,https://api.spotify.com/v1/tracks/0BUVkKVwc3R7MDMM2HHb22,https://api.spotify.com/v1/audio-analysis/0BUVkKVwc3R7MDMM2HHb22,233014,4
0.715,0.826,3,-5.188,0,0.0299,0.441,1.01e-06,0.0732,0.871,119.981,audio_features,3MLNyYxKQI0UgL8r4SlghT,spotify:track:3MLNyYxKQI0UgL8r4SlghT,https://api.spotify.com/v1/tracks/3MLNyYxKQI0UgL8r4SlghT,https://api.spotify.com/v1/audio-analysis/3MLNyYxKQI0UgL8r4SlghT,271000,4
0.464,0.489,3,-6.731,1,0.0279,0.827,4.19e-06,0.321,0.312,164.723,audio_features,1LiXVhdZ2taCV9c0V9mG1X,spotify:track:1LiXVhdZ2taCV9c0V9mG1X,https://api.spotify.com/v1/tracks/1LiXVhdZ2taCV9c0V9mG1X,https://api.spotify.com/v1/audio-analysis/1LiXVhdZ2taCV9c0V9mG1X,335000,4
0.613,0.452,4,-6.305,0,0.0283,0.821,0,0.347,0.512,122.615,audio_features,4P7cGrTllEAfk4NyC7N2WD,spotify:track:4P7cGrTllEAfk4NyC7N2WD,https://api.spotify.com/v1/tracks/4P7cGrTllEAfk4NyC7N2WD,https://api.spotify.com/v1/audio-analysis/4P7cGrTllEAfk4NyC7N2WD,270002,4
0.616,0.894,7,-3.107,1,0.0393,0.38,0,0.103,0.375,125.932,audio_features,7og9wvfr4puwj0WtowXStj,spotify:track:7og9wvfr4puwj0WtowXStj,https://api.spotify.com/v1/tracks/7og9wvfr4puwj0WtowXStj,https://api.spotify.com/v1/audio-analysis/7og9wvfr4puwj0WtowXStj,225633,3
0.582,0.965,6,-3.573,0,0.066,0.155,0,0.329,0.595,120.039,audio_features,5aGMUGq5YmLY4Z3Kll4Xem,spotify:track:5aGMUGq5YmLY4Z3Kll4Xem,https://api.spotify.com/v1/tracks/5aGMUGq5YmLY4Z3Kll4Xem,https://api.spotify.com/v1/audio-analysis/5aGMUGq5YmLY4Z3Kll4Xem,235254,4
0.578,0.73,1,-8.703,1,0.0302,0.239,0,0.0657,0.501,94.994,audio_features,4Eql5g0xL6hWGIukAx91m4,spotify:track:4Eql5g0xL6hWGIukAx91m4,https://api.spotify.com/v1/tracks/4Eql5g0xL6hWGIukAx91m4,https://api.spotify.com/v1/audio-analysis/4Eql5g0xL6hWGIukAx91m4,271067,4
0.651,0.881,2,-3.861,1,0.0383,0.558,0,0.108,0.806,116.978,audio_features,5DEb6u4nukTgZh4fF9JNNx,spotify:track:5DEb6u4nukTgZh4fF9JNNx,https://api.spotify.com/v1/tracks/5DEb6u4nukTgZh4fF9JNNx,https://api.spotify.com/v1/audio-analysis/5DEb6u4nukTgZh4fF9JNNx,247733,4
0.589,0.902,9,-3.522,0,0.0493,0.0306,5e-06,0.666,0.779,142.109,audio_features,3cL7lXa3QIPDSiWFbKEyke,spotify:track:3cL7lXa3QIPDSiWFbKEyke,https://api.spotify.com/v1/tracks/3cL7lXa3QIPDSiWFbKEyke,https://api.spotify.com/v1/audio-analysis/3cL7lXa3QIPDSiWFbKEyke,240500,4
0.249,0.488,8,-8.45,1,0.0301,0.687,0,0.0782,0.323,143.761,audio_features,1XBqsrCLd613mbqdQeduKZ,spotify:track:1XBqsrCLd613mbqdQeduKZ,https://api.spotify.com/v1/tracks/1XBqsrCLd613mbqdQeduKZ,https://api.spotify.com/v1/audio-analysis/1XBqsrCLd613mbqdQeduKZ,279933,4
0.623,0.752,0,-7.962,0,0.0285,0.00435,0.00114,0.108,0.857,148.095,audio_features,20VkZvvyGatpDpzKVM2RGD,spotify:track:20VkZvvyGatpDpzKVM2RGD,https://api.spotify.com/v1/tracks/20VkZvvyGatpDpzKVM2RGD,https://api.spotify.com/v1/audio-analysis/20VkZvvyGatpDpzKVM2RGD,304173,4
0.534,0.936,9,-3.44,1,0.0554,0.0292,0,0.453,0.56,112.978,audio_features,379BZPfArQmtGt7CNoa9PZ,spotify:track:379BZPfArQmtGt7CNoa9PZ,https://api.spotify.com/v1/tracks/379BZPfArQmtGt7CNoa9PZ,https://api.spotify.com/v1/audio-analysis/379BZPfArQmtGt7CNoa9PZ,265269,4
0.606,0.608,4,-6.87,1,0.0293,0.0275,0,0.104,0.358,142.056,audio_features,6VUrY86bQ1rwW8PQFjlU61,spotify:track:6VUrY86bQ1rwW8PQFjlU61,https://api.spotify.com/v1/tracks/6VUrY86bQ1rwW8PQFjlU61,https://api.spotify.com/v1/audio-analysis/6VUrY86bQ1rwW8PQFjlU61,303931,4
0.64,0.939,5,-3.567,1,0.0718,0.49,6.84e-06,0.191,0.473,121.966,audio_features,6c38IZ0hfPfe49qUTafiQy,spotify:track:6c38IZ0hfPfe49qUTafiQy,https://api.spotify.com/v1/tracks/6c38IZ0hfPfe49qUTafiQy,https://api.spotify.com/v1/audio-analysis/6c38IZ0hfPfe49qUTafiQy,265000,4
0.675,0.66,4,-6.557,0,0.0246,0.568,0,0.375,0.449,110.048,audio_features,0BPdHt9GecWkx8c96JLN2I,spotify:track:0BPdHt9GecWkx8c96JLN2I,https://api.spotify.com/v1/tracks/0BPdHt9GecWkx8c96JLN2I,https://api.spotify.com/v1/audio-analysis/0BPdHt9GecWkx8c96JLN2I,320920,4
0.602,0.882,9,-8.463,1,0.0335,0.00234,0,0.331,0.672,134.978,audio_features,4AZmKA3hbp49Vsa5nWosol,spotify:track:4AZmKA3hbp49Vsa5nWosol,https://api.spotify.com/v1/tracks/4AZmKA3hbp49Vsa5nWosol,https://api.spotify.com/v1/audio-analysis/4AZmKA3hbp49Vsa5nWosol,287800,4
0.62,0.55,4,-9.418,1,0.0273,0.315,0,0.344,0.634,119.921,audio_features,2BJdsyqP0IfOt0GR2a6zJl,spotify:track:2BJdsyqP0IfOt0GR2a6zJl,https://api.spotify.com/v1/tracks/2BJdsyqP0IfOt0GR2a6zJl,https://api.spotify.com/v1/audio-analysis/2BJdsyqP0IfOt0GR2a6zJl,345267,4
0.752,0.888,1,-4.669,0,0.0735,0.276,0,0.101,0.624,120.125,audio_features,0e4jGLY8dwOnhniy2Hdtzc,spotify:track:0e4jGLY8dwOnhniy2Hdtzc,https://api.spotify.com/v1/tracks/0e4jGLY8dwOnhniy2Hdtzc,https://api.spotify.com/v1/audio-analysis/0e4jGLY8dwOnhniy2Hdtzc,282378,4
0.658,0.499,4,-7.836,1,0.0234,0.438,4.75e-05,0.0653,0.533,82.969,audio_features,5IWZ2ax52CQaxSCEdwF7Pb,spotify:track:5IWZ2ax52CQaxSCEdwF7Pb,https://api.spotify.com/v1/tracks/5IWZ2ax52CQaxSCEdwF7Pb,https://api.spotify.com/v1/audio-analysis/5IWZ2ax52CQaxSCEdwF7Pb,273989,4
0.668,0.355,1,-11.32,1,0.0254,0.00578,0.0137,0.0983,0.153,101.833,audio_features,0fF6StCPuAyFnENfLcWtiz,spotify:track:0fF6StCPuAyFnENfLcWtiz,https://api.spotify.com/v1/tracks/0fF6StCPuAyFnENfLcWtiz,https://api.spotify.com/v1/audio-analysis/0fF6StCPuAyFnENfLcWtiz,230398,4
0.59,0.874,6,-4.44,0,0.0297,0.181,2.71e-05,0.355,0.476,106.896,audio_features,29NdfvdZu1eymPW07pmpAd,spotify:track:29NdfvdZu1eymPW07pmpAd,https://api.spotify.com/v1/tracks/29NdfvdZu1eymPW07pmpAd,https://api.spotify.com/v1/audio-analysis/29NdfvdZu1eymPW07pmpAd,335507,4
0.555,0.39,2,-11.896,1,0.0299,0.146,1.28e-05,0.155,0.227,138.334,audio_features,7gRwEA36B5Oq7oUlCcWLKb,spotify:track:7gRwEA36B5Oq7oUlCcWLKb,https://api.spotify.com/v1/tracks/7gRwEA36B5Oq7oUlCcWLKb,https://api.spotify.com/v1/audio-analysis/7gRwEA36B5Oq7oUlCcWLKb,276333,4
0.667,0.802,1,-6.495,1,0.0349,0.149,1.84e-06,0.163,0.556,125.91,audio_features,3cgfoF5qwhcPKVUaMa8QvJ,spotify:track:3cgfoF5qwhcPKVUaMa8QvJ,https://api.spotify.com/v1/tracks/3cgfoF5qwhcPKVUaMa8QvJ,https://api.spotify.com/v1/audio-analysis/3cgfoF5qwhcPKVUaMa8QvJ,269284,4
0.591,0.855,2,-8.407,1,0.0543,0.163,0.000771,0.114,0.64,129.955,audio_features,6RIvEuD3rx8h1Oj4mO8gmd,spotify:track:6RIvEuD3rx8h1Oj4mO8gmd,https://api.spotify.com/v1/tracks/6RIvEuD3rx8h1Oj4mO8gmd,https://api.spotify.com/v1/audio-analysis/6RIvEuD3rx8h1Oj4mO8gmd,262427,4
0.567,0.642,9,-7.332,1,0.031,0.187,0,0.128,0.533,117.922,audio_features,5m4v5Mzl5ebxG58esWuvOT,spotify:track:5m4v5Mzl5ebxG58esWuvOT,https://api.spotify.com/v1/tracks/5m4v5Mzl5ebxG58esWuvOT,https://api.spotify.com/v1/audio-analysis/5m4v5Mzl5ebxG58esWuvOT,278000,4
0.681,0.935,8,-4.303,1,0.0657,0.0632,0,0.117,0.364,130.003,audio_features,7FeDGsivC3GVsFOpPISgHv,spotify:track:7FeDGsivC3GVsFOpPISgHv,https://api.spotify.com/v1/tracks/7FeDGsivC3GVsFOpPISgHv,https://api.spotify.com/v1/audio-analysis/7FeDGsivC3GVsFOpPISgHv,301367,4
0.637,0.485,0,-10.263,1,0.0245,0.173,0,0.122,0.403,109.035,audio_features,2CbDcSVFCbMSfLMoZiAFYN,spotify:track:2CbDcSVFCbMSfLMoZiAFYN,https://api.spotify.com/v1/tracks/2CbDcSVFCbMSfLMoZiAFYN,https://api.spotify.com/v1/audio-analysis/2CbDcSVFCbMSfLMoZiAFYN,308293,4
0.636,0.81,6,-3.985,0,0.0277,0.586,0,0.151,0.622,111.053,audio_features,5YP52gnoypy9H1jg5RIwUW,spotify:track:5YP52gnoypy9H1jg5RIwUW,https://api.spotify.com/v1/tracks/5YP52gnoypy9H1jg5RIwUW,https://api.spotify.com/v1/audio-analysis/5YP52gnoypy9H1jg5RIwUW,261053,4
0.535,0.712,1,-6.662,0,0.0247,0.00447,0.00143,0.252,0.467,99.111,audio_features,05r9UOGb3CRKOJYjffnoOj,spotify:track:05r9UOGb3CRKOJYjffnoOj,https://api.spotify.com/v1/tracks/05r9UOGb3CRKOJYjffnoOj,https://api.spotify.com/v1/audio-analysis/05r9UOGb3CRKOJYjffnoOj,308840,4
0.592,0.49,1,-7.715,1,0.0224,0.616,1e-06,0.335,0.233,82.432,audio_features,6lORdMRlhsAq13TAvpbu8s,spotify:track:6lORdMRlhsAq13TAvpbu8s,https://api.spotify.com/v1/tracks/6lORdMRlhsAq13TAvpbu8s,https://api.spotify.com/v1/audio-analysis/6lORdMRlhsAq13TAvpbu8s,325827,4
0.569,0.861,1,-4.547,0,0.0406,0.0425,0,0.204,0.511,77.983,audio_features,2jcDDdBy1foaBC8X9owMrZ,spotify:track:2jcDDdBy1foaBC8X9owMrZ,https://api.spotify.com/v1/tracks/2jcDDdBy1foaBC8X9owMrZ,https://api.spotify.com/v1/audio-analysis/2jcDDdBy1foaBC8X9owMrZ,243067,4
0.576,0.744,0,-7.056,1,0.0334,0.00719,2.51e-06,0.0748,0.846,126.297,audio_features,34FrFPPusGVFsZf3DvDBXz,spotify:track:34FrFPPusGVFsZf3DvDBXz,https://api.spotify.com/v1/tracks/34FrFPPusGVFsZf3DvDBXz,https://api.spotify.com/v1/audio-analysis/34FrFPPusGVFsZf3DvDBXz,291233,4
0.579,0.903,5,-2.327,1,0.0293,0.00664,0,0.284,0.831,121.228,audio_features,1SE71BfSiTa8vv5c8LKIYH,spotify:track:1SE71BfSiTa8vv5c8LKIYH,https://api.spotify.com/v1/tracks/1SE71BfSiTa8vv5c8LKIYH,https://api.spotify.com/v1/audio-analysis/1SE71BfSiTa8vv5c8LKIYH,264177,4
0.467,0.987,11,-3.44,0,0.287,0.00914,0.00053,0.169,0.188,132.983,audio_features,3SOlzWZQ604wzUPxF8RfLg,spotify:track:3SOlzWZQ604wzUPxF8RfLg,https://api.spotify.com/v1/tracks/3SOlzWZQ604wzUPxF8RfLg,https://api.spotify.com/v1/audio-analysis/3SOlzWZQ604wzUPxF8RfLg,277229,4
0.635,0.952,0,-4.21,1,0.111,0.149,0,0.06,0.704,124.0,audio_features,0ziJyxfu8x1YnSoQIHWnQB,spotify:track:0ziJyxfu8x1YnSoQIHWnQB,https://api.spotify.com/v1/tracks/0ziJyxfu8x1YnSoQIHWnQB,https://api.spotify.com/v1/audio-analysis/0ziJyxfu8x1YnSoQIHWnQB,248493,4
0.651,0.946,7,-7.495,1,0.0307,0.0101,1.59e-05,0.228,0.78,132.027,audio_features,3fCqxjgZjsAzYSMzuH57Iy,spotify:track:3fCqxjgZjsAzYSMzuH57Iy,https://api.spotify.com/v1/tracks/3fCqxjgZjsAzYSMzuH57Iy,https://api.spotify.com/v1/audio-analysis/3fCqxjgZjsAzYSMzuH57Iy,365567,4
0.569,0.879,2,-6.56,1,0.0649,0.16,0,0.341,0.737,169.997,audio_features,19oxKZQilcf3pGhduW6TPg,spotify:track:19oxKZQilcf3pGhduW6TPg,https://api.spotify.com/v1/tracks/19oxKZQilcf3pGhduW6TPg,https://api.spotify.com/v1/audio-analysis/19oxKZQilcf3pGhduW6TPg,356200,4
0.596,0.843,4,-5.524,1,0.0315,0.452,1.51e-06,0.333,0.76,135.106,audio_features,2LEgqb2Hp8kMTNeZPI5SWI,spotify:track:2LEgqb2Hp8kMTNeZPI5SWI,https://api.spotify.com/v1/tracks/2LEgqb2Hp8kMTNeZPI5SWI,https://api.spotify.com/v1/audio-analysis/2LEgqb2Hp8kMTNeZPI5SWI,269400,4
0.629,0.814,5,-6.717,1,0.0252,0.183,0.000399,0.371,0.768,105.921,audio_features,0PKIGkCfVl6D8gi7oapby4,spotify:track:0PKIGkCfVl6D8gi7oapby4,https://api.spotify.com/v1/tracks/0PKIGkCfVl6D8gi7oapby4,https://api.spotify.com/v1/audio-analysis/0PKIGkCfVl6D8gi7oapby4,286827,4
0.446,0.384,1,-10.621,1,0.0264,0.474,0,0.11,0.26,83.932,audio_features,52ePLIg3jS8NgyUTVyyusK,spotify:track:52ePLIg3jS8NgyUTVyyusK,https://api.spotify.com/v1/tracks/52ePLIg3jS8NgyUTVyyusK,https://api.spotify.com/v1/audio-analysis/52ePLIg3jS8NgyUTVyyusK,204493,4
0.652,0.806,0,-3.203,1,0.0277,0.207,5.53e-05,0.135,0.732,97.053,audio_features,5Tj1wsJ6wE3Mf1MD0uKGnu,spotify:track:5Tj1wsJ6wE3Mf1MD0uKGnu,https://api.spotify.com/v1/tracks/5Tj1wsJ6wE3Mf1MD0uKGnu,https://api.spotify.com/v1/audio-analysis/5Tj1wsJ6wE3Mf1MD0uKGnu,261333,4
0.758,0.884,8,-5.727,0,0.0327,0.109,4.91e-05,0.0815,0.96,117.917,audio_features,5dEojWGT3junlaa989hzGL,spotify:track:5dEojWGT3junlaa989hzGL,https://api.spotify.com/v1/tracks/5dEojWGT3junlaa989hzGL,https://api.spotify.com/v1/audio-analysis/5dEojWGT3junlaa989hzGL,289000,4
0.584,0.72,4,-4.614,1,0.0311,0.0642,2.58e-05,0.0804,0.317,126.066,audio_features,143gne6ZFHhubday5FolUc,spotify:track:143gne6ZFHhubday5FolUc,https://api.spotify.com/v1/tracks/143gne6ZFHhubday5FolUc,https://api.spotify.com/v1/audio-analysis/143gne6ZFHhubday5FolUc,281600,4
0.614,0.708,5,-8.829,0,0.0366,0.0104,0.000459,0.306,0.152,100.004,audio_features,2ggw0Py9eptisSvB1xkgkc,spotify:track:2ggw0Py9eptisSvB1xkgkc,https://api.spotify.com/v1/tracks/2ggw0Py9eptisSvB1xkgkc,https://api.spotify.com/v1/audio-analysis/2ggw0Py9eptisSvB1xkgkc,315000,4
0.538,0.831,7,-6.588,1,0.0419,0.0324,0,0.235,0.668,125.972,audio_features,3Mal624OZMxzJwxEyBBbSY,spotify:track:3Mal624OZMxzJwxEyBBbSY,https://api.spotify.com/v1/tracks/3Mal624OZMxzJwxEyBBbSY,https://api.spotify.com/v1/audio-analysis/3Mal624OZMxzJwxEyBBbSY,328760,4
0.517,0.927,7,-7.364,1,0.0399,0.17,0,0.101,0.691,151.069,audio_features,5Qx7Afo58M30WdCrZHPp5Z,spotify:track:5Qx7Afo58M30WdCrZHPp5Z,https://api.spotify.com/v1/tracks/5Qx7Afo58M30WdCrZHPp5Z,https://api.spotify.com/v1/audio-analysis/5Qx7Afo58M30WdCrZHPp5Z,220107,4
0.618,0.783,1,-8.794,0,0.0283,0.259,0,0.146,0.347,110.232,audio_features,6yxwKzzNE07zmGSuEWEexc,spotify:track:6yxwKzzNE07zmGSuEWEexc,https://api.spotify.com/v1/tracks/6yxwKzzNE07zmGSuEWEexc,https://api.spotify.com/v1/audio-analysis/6yxwKzzNE07zmGSuEWEexc,273000,4
0.616,0.888,9,-4.4,0,0.0496,0.0518,0.000277,0.13,0.899,103.074,audio_features,18x4YOIMUZObF4jUpUaqt6,spotify:track:18x4YOIMUZObF4jUpUaqt6,https://api.spotify.com/v1/tracks/18x4YOIMUZObF4jUpUaqt6,https://api.spotify.com/v1/audio-analysis/18x4YOIMUZObF4jUpUaqt6,342333,4
0.49,0.921,10,-2.522,0,0.0458,0.0572,0.00947,0.328,0.27,122.025,audio_features,5VdvF0r6HIlotk9oXqn7Ox,spotify:track:5VdvF0r6HIlotk9oXqn7Ox,https://api.spotify.com/v1/tracks/5VdvF0r6HIlotk9oXqn7Ox,https://api.spotify.com/v1/audio-analysis/5VdvF0r6HIlotk9oXqn7Ox,240933,4
0.49,0.841,4,-4.085,1,0.0436,0.464,7.1e-06,0.159,0.717,134.799,audio_features,795ENXmolxKKu6UnUj18Ks,spotify:track:795ENXmolxKKu6UnUj18Ks,https://api.spotify.com/v1/tracks/795ENXmolxKKu6UnUj18Ks,https://api.spotify.com/v1/audio-analysis/795ENXmolxKKu6UnUj18Ks,199333,4
0.593,0.81,0,-4.389,1,0.0278,0.0424,2.83e-06,0.119,0.67,114.936,audio_features,3P2aSkjcbUYbcYr13EFE8n,spotify:track:3P2aSkjcbUYbcYr13EFE8n,https://api.spotify.com/v1/tracks/3P2aSkjcbUYbcYr13EFE8n,https://api.spotify.com/v1/audio-analysis/3P2aSkjcbUYbcYr13EFE8n,271400,4
0.493,0.389,6,-10.042,1,0.0276,0.352,0,0.092,0.114,137.871,audio_features,5XRyz5xa6nl5g5FzOCd6WV,spotify:track:5XRyz5xa6nl5g5FzOCd6WV,https://api.spotify.com/v1/tracks/5XRyz5xa6nl5g5FzOCd6WV,https://api.spotify.com/v1/audio-analysis/5XRyz5xa6nl5g5FzOCd6WV,330973,4
0.484,0.779,9,-4.98,1,0.0436,0.131,1.09e-06,0.376,0.584,169.869,audio_features,0IL7LGrnYObWYyYaJ3GzWr,spotify:track:0IL7LGrnYObWYyYaJ3GzWr,https://api.spotify.com/v1/tracks/0IL7LGrnYObWYyYaJ3GzWr,https://api.spotify.com/v1/audio-analysis/0IL7LGrnYObWYyYaJ3GzWr,255200,4
0.556,0.563,5,-5.445,1,0.0232,0.0231,0,0.242,0.462,84.914,audio_features,2SfTndXuIeTkmgwqm1BERM,spotify:track:2SfTndXuIeTkmgwqm1BERM,https://api.spotify.com/v1/tracks/2SfTndXuIeTkmgwqm1BERM,https://api.spotify.com/v1/audio-analysis/2SfTndXuIeTkmgwqm1BERM,285533,4
0.414,0.934,7,-4.64,1,0.077,0.169,0,0.103,0.686,185.679,audio_features,2gIAG74lkEi5a9l73EUULg,spotify:track:2gIAG74lkEi5a9l73EUULg,https://api.spotify.com/v1/tracks/2gIAG74lkEi5a9l73EUULg,https://api.spotify.com/v1/audio-analysis/2gIAG74lkEi5a9l73EUULg,277333,4
0.63,0.908,1,-4.295,1,0.0514,0.166,0,0.305,0.698,99.204,audio_features,29h2p2amalhwkGB6tkF9hI,spotify:track:29h2p2amalhwkGB6tkF9hI,https://api.spotify.com/v1/tracks/29h2p2amalhwkGB6tkF9hI,https://api.spotify.com/v1/audio-analysis/29h2p2amalhwkGB6tkF9hI,319507,4
